DateTime,AddedIPs,RemovedIPs
1510263158,18,22
1510265067,16,7
1510268489,8,14
1510270564,17,9
1510274418,15,39
1510276357,28,22
1510278261,29,26
1510280202,15,26
1510284029,30,53
1510285943,11,35
1510287870,40,34
1510289808,10,30
1510291708,30,39
1510293625,24,30
1510297461,29,45
1510299397,34,21
1510301303,37,27
1510303238,26,23
1510305148,10,0
1510307068,21,11
1510308984,15,0
1510310909,18,12
1510312812,12,16
1510314748,9,27
1510316654,8,0
1510318585,23,14
1510320504,24,21
1510322443,21,0
1510324341,23,14
1510326281,6,20
1510328182,14,0
1510330128,10,9
1510332027,8,14
1510333953,20,0
1510335868,17,16
1510337807,7,30
1510341638,29,10
1510343548,15,27
1510345472,30,5
1510347383,6,22
1510349313,23,12
1510351239,5,14
1510353162,15,14
1510355566,24,7
1510357537,20,17
1510359634,28,0
1510361538,22,18
1510363453,21,28
1510365379,19,30
1510367298,29,18
1510369219,21,0
1510371137,30,25
1510373059,21,13
1510376900,21,37
1510378811,34,27
1510380737,26,23
1510382654,23,0
1510384598,21,28
1510386503,29,32
1510388657,16,37
1510390575,14,27
1510392497,16,10
1510394443,16,16
1510396345,21,13
1510398260,24,13
1510400226,22,12
1510404013,31,17
1510405945,22,19
1510407867,34,20
1510409782,20,21
1510411711,15,22
1510413613,21,10
1510417695,25,27
1510419632,19,6
1510421535,20,19
1510424456,23,25
1510426354,34,0
1510428252,23,26
1510430175,12,12
1510432092,25,26
1510434040,17,3
1510439783,15,40
1510441713,11,0
1510443642,11,19
1510445488,26,20
1510447448,32,19
1510449386,24,17
1510451298,16,21
1510453220,15,17
1510455162,33,22
1510457050,39,16
1510458978,41,30
1510460890,32,22
1510462828,36,0
1510464731,36,22
1510466653,35,34
1510468592,26,21
1510470498,22,21
1510472408,40,21
1510476521,16,49
1510478418,7,14
1510480349,27,16
1510482311,28,13
1510484206,8,20
